ID,accbu_text,accbu_inperson,accbu_phone,accbu_sm,accbu_friend,accbu_smstatus,bu_phone2,bu_inperson2,bu_text2,bu_sm2,bu_email2,bu_fbstatus2,bu_smstatus2,bu_image2,bu_drift2,bu_other2,bu_never2,dump_phone2,dump_inperson2,dump_text2,Sex,Sexuality2,Transgender2,Parent_Metro2,Parent_Rent2,Parent_Internet2,Child_Gen2,Child_Age,Household_Size
1332,9.0,10.0,9.0,3.0,8.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,13.0,6.0
1333,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1334,1.0,10.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1336,4.0,10.0,9.0,3.0,1.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,4.0
1337,1.0,10.0,8.0,1.0,1.0,9.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,No,Female,13.0,3.0
1338,7.0,8.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,13.0,4.0
1339,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1340,4.0,1.0,2.0,3.0,7.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,No,Female,15.0,4.0
1341,3.0,10.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,4.0
1342,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1343,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1344,1.0,10.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,17.0,6.0
1346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,13.0,2.0
1347,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,9.0
1348,7.0,10.0,9.0,3.0,6.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,17.0,6.0
1349,1.0,10.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Male,16.0,3.0
1350,1.0,10.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,15.0,3.0
1351,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,3.0
1354,2.0,10.0,8.0,2.0,2.0,1.0,,,,,,,,,,,,,,, ,Something else,No,Metro,Rent,Yes,Female,14.0,6.0
1355,10.0,1.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
1357,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,No,,,4.0
1359,1.0,10.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,17.0,4.0
1360,7.0,10.0,10.0,1.0,10.0,7.0,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,1,Bisexual,No,Non-metro,Rent,Yes,Female,15.0,4.0
1361,4.0,1.0,2.0,6.0,3.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,15.0,3.0
1362,2.0,10.0,8.0,2.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1363,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1366,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,7.0
1367,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1369,1.0,10.0,5.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,1,Straight,No,Metro,Own,Yes,Female,17.0,3.0
1370,1.0,10.0,10.0,1.0,1.0,1.0,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,1,Straight,No,Metro,Own,Yes,Male,17.0,5.0
1372,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,4.0
1373,7.0,9.0,10.0,1.0,8.0,7.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
1374,7.0,10.0,8.0,1.0,1.0,1.0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,1,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1375,2.0,1.0,2.0,10.0,10.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,13.0,3.0
1376,1.0,10.0,4.0,3.0,2.0,5.0,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,1,Straight,No,Non-metro,Own,Yes,Female,17.0,5.0
1377,8.0,10.0,2.0,1.0,10.0,5.0,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,1,Straight,No,Non-metro,Rent,Yes,Male,14.0,3.0
1378,4.0,2.0,3.0,1.0,5.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,5.0
1379,4.0,10.0,7.0,3.0,1.0,2.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Rent,Yes,Male,13.0,3.0
1380,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,4.0
1381,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1384,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,Male,16.0,6.0
1386,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1387,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1388,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1389,3.0,10.0,7.0,2.0,9.0,1.0,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Female,13.0,7.0
1393,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1394,3.0,10.0,1.0,2.0,5.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,13.0,5.0
1396,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1397,9.0,1.0,1.0,8.0,5.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,3.0
1399,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1400,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,5.0
1401,2.0,4.0,3.0,1.0,7.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1404,4.0,6.0,5.0,1.0,3.0,2.0,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,3,Straight,No,Non-metro,Own,Yes,Male,16.0,3.0
1405,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Bisexual,No,Metro,Own,Yes,Female,17.0,4.0
1406,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1407,2.0,10.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Male,14.0,4.0
1408,1.0,1.0,2.0,2.0,2.0,2.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Own,Yes,Male,16.0,4.0
1411,1.0,8.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,6.0
1412,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,5.0
1414,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,5.0
1415,3.0,10.0,9.0,1.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
1416,1.0,10.0,6.0,1.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Male,16.0,3.0
1417,1.0,10.0,9.0,1.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,4.0
1418,7.0,10.0,1.0,-1.0,2.0,6.0,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,1,Straight,No,Metro,Own,Yes,Male,16.0,4.0
1419,2.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,14.0,4.0
1420,1.0,10.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1421,5.0,1.0,8.0,7.0,2.0,5.0,,,,,,,,,,,,,,, ,Not sure,No,Metro,Own,Yes,Male,14.0,4.0
1422,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,8.0
1423,3.0,1.0,2.0,4.0,6.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,5.0
1424,1.0,10.0,1.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,2,Straight,No,Metro,Rent,Yes,Male,16.0,3.0
1426,5.0,10.0,5.0,1.0,1.0,1.0,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Non-metro,Own,Yes,Male,14.0,4.0
1427,1.0,10.0,6.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Own,Yes,Female,17.0,3.0
1428,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1429,2.0,10.0,8.0,2.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,7.0
1430,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1431,1.0,10.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1432,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1434,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1439,6.0,10.0,6.0,7.0,5.0,9.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Own,Yes,Female,14.0,4.0
1441,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Neither,Yes,,,3.0
1443,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,4.0
1444,6.0,9.0,8.0,2.0,1.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,4.0
1445,1.0,10.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,5.0
1446,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,No,Male,13.0,4.0
1448,1.0,10.0,10.0,1.0,1.0,1.0,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,2,Straight,No,Metro,Rent,Yes,Female,15.0,5.0
1449,5.0,5.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,, ,Bisexual,No,Metro,Own,Yes,Female,13.0,3.0
1450,6.0,10.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,, ,Straight,Yes,Metro,Own,No,Male,13.0,1.0
1451,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,6.0
1452,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
1453,2.0,10.0,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,17.0,4.0
1455,10.0,1.0,1.0,10.0,10.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,8.0
1456,1.0,3.0,2.0,9.0,8.0,7.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
1457,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Neither,Yes,,,2.0
1458,7.0,10.0,8.0,7.0,3.0,1.0,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,1,Straight,No,Metro,Rent,Yes,Female,17.0,4.0
1459,5.0,10.0,5.0,1.0,1.0,1.0,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,2,Straight,No,Non-metro,Neither,Yes,Female,15.0,4.0
1460,10.0,3.0,6.0,9.0,6.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,3.0
1461,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Neither,No,,,5.0
1462,1.0,8.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1464,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1466,1.0,10.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,No,Female,14.0,4.0
1467,4.0,10.0,8.0,3.0,1.0,3.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Own,Yes,Male,16.0,5.0
1468,4.0,3.0,1.0,2.0,10.0,-1.0,,,,,,,,,,,,,,, ,Straight,Yes,Metro,Rent,No,Male,14.0,3.0
1469,6.0,4.0,1.0,5.0,2.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,17.0,6.0
1470,2.0,8.0,4.0,2.0,3.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,5.0
1471,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,3.0
1472,2.0,10.0,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,3.0
1473,3.0,10.0,9.0,1.0,4.0,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,1,Straight,No,Metro,Own,No,Female,17.0,3.0
1475,7.0,8.0,9.0,10.0,8.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,3.0
1477,1.0,10.0,1.0,1.0,1.0,1.0,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,1,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1479,2.0,10.0,9.0,1.0,5.0,8.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,16.0,5.0
1480,1.0,7.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,Yes,Metro,Own,Yes,Male,14.0,5.0
1481,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,Male,17.0,5.0
1482,6.0,8.0,6.0,4.0,6.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Non-metro,Own,Yes,Female,16.0,3.0
1485,10.0,1.0,10.0,10.0,10.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,Yes,Male,15.0,4.0
1486,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1487,1.0,10.0,5.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Own,Yes,Female,16.0,4.0
1488,2.0,10.0,8.0,5.0,4.0,1.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,1,Straight,No,Metro,Own,Yes,Female,16.0,7.0
1489,1.0,10.0,5.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Non-metro,Own,Yes,Female,13.0,3.0
1490,4.0,10.0,10.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Non-metro,Own,Yes,Male,15.0,5.0
1491,1.0,10.0,2.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Bisexual,No,Metro,Rent,Yes,Female,15.0,5.0
1492,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,No,Female,16.0,3.0
1494,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,7.0
1496,3.0,10.0,9.0,2.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,,Non-metro,Own,Yes,Male,13.0,5.0
1497,3.0,10.0,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,, ,Not sure,No,Metro,Own,Yes,Female,13.0,2.0
1498,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,6.0
1499,2.0,4.0,1.0,3.0,6.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,13.0,5.0
1500,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Neither,Yes,,,5.0
1501,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1502,5.0,10.0,8.0,1.0,2.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,17.0,4.0
1504,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Neither,Yes,,,5.0
1506,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1507,1.0,10.0,7.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,1,Straight,No,Non-metro,Own,Yes,Female,17.0,4.0
1509,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,4.0
1511,3.0,10.0,8.0,1.0,2.0,2.0,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,1,Straight,No,Metro,Own,Yes,Male,14.0,6.0
1512,3.0,10.0,7.0,2.0,5.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,1,Straight,No,Non-metro,Own,Yes,Male,16.0,4.0
1513,8.0,10.0,1.0,1.0,1.0,1.0,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,2,Straight,No,Metro,Own,Yes,Female,15.0,3.0
1514,8.0,10.0,3.0,9.0,7.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,5.0
1517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,6.0
1518,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Rent,Yes,,,5.0
1520,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1521,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1522,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,No,,,4.0
1524,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,4.0
1525,8.0,10.0,8.0,8.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Male,13.0,3.0
1527,1.0,10.0,9.0,2.0,7.0,3.0,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,1,Straight,No,Metro,Own,Yes,Female,17.0,4.0
1528,1.0,10.0,7.0,1.0,1.0,1.0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,2,Straight,No,Metro,Own,Yes,Female,13.0,4.0
1529,3.0,8.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Male,13.0,4.0
1530,2.0,3.0,1.0,5.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1532,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,6.0
1533,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1534,2.0,9.0,4.0,1.0,3.0,6.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,13.0,5.0
1535,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
1536,1.0,10.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,4.0
1537,1.0,10.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1539,1.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,15.0,6.0
1540,5.0,10.0,8.0,1.0,1.0,3.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,2,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1542,4.0,10.0,9.0,2.0,1.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,4.0
1543,8.0,1.0,7.0,6.0,9.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1544,2.0,10.0,8.0,2.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,4.0
1545,1.0,10.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,16.0,6.0
1546,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,17.0,4.0
1547,-1.0,10.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,13.0,7.0
1550,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,10.0
1551,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,5.0
1552,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,3.0
1553,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,3.0
1554,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,7.0
1555,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1556,8.0,8.0,7.0,6.0,5.0,7.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,No,Male,16.0,2.0
1557,1.0,10.0,1.0,1.0,1.0,4.0,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,2,Straight,No,Metro,Own,Yes,Female,15.0,4.0
1558,1.0,10.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,5.0
1560,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1562,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,2.0
1563,5.0,10.0,8.0,3.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,13.0,5.0
1564,4.0,1.0,5.0,2.0,6.0,3.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,1,Straight,No,Non-metro,Rent,Yes,Female,15.0,3.0
1565,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,5.0
1566,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,2.0
1567,1.0,10.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,No,Female,16.0,2.0
1568,4.0,10.0,6.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,Straight,No,Metro,Own,Yes,Female,17.0,5.0
1569,6.0,1.0,4.0,6.0,6.0,7.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,7.0
1570,2.0,10.0,2.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,2,Straight,No,Metro,Own,No,Female,14.0,4.0
1571,1.0,10.0,1.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,Straight,No,Metro,Rent,Yes,Female,16.0,4.0
1572,2.0,10.0,1.0,2.0,6.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,5.0
1574,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1575,7.0,10.0,9.0,6.0,3.0,2.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Female,13.0,5.0
1578,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,4.0
1582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,Male,16.0,5.0
1584,1.0,10.0,7.0,1.0,5.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Own,Yes,Male,15.0,6.0
1585,2.0,10.0,5.0,1.0,1.0,1.0,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Male,14.0,5.0
1586,7.0,10.0,4.0,1.0,2.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,Yes,Female,13.0,4.0
1588,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Neither,Yes,,,2.0
1589,4.0,1.0,2.0,3.0,8.0,5.0,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Female,13.0,4.0
1590,9.0,10.0,10.0,6.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,5.0
1591,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,13.0,5.0
1593,1.0,10.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,5.0
1594,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1595,5.0,10.0,9.0,1.0,1.0,6.0,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,2,Not sure,No,Metro,Own,Yes,Female,17.0,3.0
1596,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1597,3.0,10.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,14.0,6.0
1598,1.0,10.0,7.0,1.0,1.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,6.0
1600,10.0,1.0,3.0,10.0,10.0,9.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,17.0,4.0
1601,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
